id_meci,id_rezervare,id_jucator_1,id_jucator_2,scor_1,scor_2,id_castigator,tip,stare
15879,40389,1708,2258,,,,deschis,programat
15880,40390,101,2110,,,,privat,programat
15881,40393,2037,1732,,,,privat,programat
15882,40397,1759,1465,,,,privat,programat
15883,40398,1059,2219,,,,privat,programat
15884,40399,1361,517,,,,privat,programat
15885,40400,25,464,,,,deschis,programat
15886,40403,877,778,,,,privat,programat
15887,40406,1095,2228,,,,privat,programat
15888,40412,902,2439,,,,privat,programat
15889,40421,2056,,,,,deschis,asteptare
15890,40424,2188,1072,,,,privat,programat
15891,40425,446,711,,,,deschis,programat
15892,40426,1795,1093,,,,privat,programat
15893,40427,1011,1461,,,,deschis,programat
15894,40428,557,1113,,,,privat,programat
15895,40430,2473,1923,,,,privat,programat
15896,40432,553,344,,,,privat,programat
15897,40434,2411,141,,,,privat,programat
15898,40436,639,674,,,,deschis,programat
15899,40437,1384,2264,,,,deschis,programat
15900,40438,382,1614,,,,privat,programat
15901,40446,1773,1046,,,,privat,programat
15902,40450,1986,575,,,,deschis,programat
15903,40452,2093,1991,,,,privat,programat
15904,40454,1141,518,,,,deschis,programat
15905,40456,1610,2322,,,,privat,programat
15906,40457,1548,2430,,,,privat,programat
15907,40461,1158,,,,,deschis,asteptare
15908,40462,1621,854,,,,privat,programat
15909,40463,510,1926,,,,privat,programat
15910,40465,1249,2328,,,,deschis,programat
15911,40466,1083,1431,,,,deschis,programat
15912,40471,1663,1595,,,,privat,programat
15913,40472,1595,2180,,,,privat,programat
15914,40476,802,1462,,,,privat,programat
15915,40477,1043,2222,,,,privat,programat
15916,40479,62,1688,,,,privat,programat
15917,40481,1367,1029,,,,deschis,programat
15918,40482,1017,342,,,,privat,programat
15919,40483,2015,1580,,,,privat,programat
15920,40484,194,1509,,,,privat,programat
15921,40485,262,,,,,deschis,asteptare
15922,40486,1091,,,,,deschis,asteptare
15923,40488,559,,,,,deschis,asteptare
15924,40489,697,934,,,,privat,programat
15925,40491,2223,2399,,,,privat,programat
15926,40492,332,1386,,,,privat,programat
15927,40498,1405,1501,,,,privat,programat
15928,40499,1564,166,,,,privat,programat
15929,40504,316,555,,,,deschis,programat
15930,40508,2457,1415,,,,deschis,programat
15931,40512,2268,2457,,,,privat,programat
15932,40513,2367,1849,,,,deschis,programat
15933,40517,140,1227,,,,privat,programat
15934,40520,1979,2196,,,,privat,programat
15935,40521,1284,2480,,,,deschis,programat
15936,40524,2158,668,,,,deschis,programat
15937,40526,1419,1503,,,,privat,programat
15938,40527,2225,1471,,,,privat,programat
15939,40528,1622,889,,,,privat,programat
15940,40530,2087,881,,,,privat,programat
15941,40534,2357,1377,,,,privat,programat
15942,40536,1795,1319,,,,deschis,programat
15943,40537,971,1461,,,,privat,programat
15944,40543,1997,2385,,,,privat,programat
15945,40544,1939,2230,,,,privat,programat
15946,40545,1224,1057,,,,deschis,programat
15947,40546,1309,913,,,,deschis,programat
15948,40548,542,704,,,,privat,programat
15949,40549,1383,179,,,,deschis,programat
15950,40553,32,2059,,,,privat,programat
15951,40555,819,2092,,,,deschis,programat
15952,40556,2126,63,,,,privat,programat
15953,40557,572,139,,,,privat,programat
15954,40559,628,1424,,,,deschis,programat
15955,40562,1034,1195,,,,privat,programat
15956,40564,573,1589,,,,deschis,programat
15957,40565,1636,1610,,,,privat,programat
15958,40566,2305,1488,,,,deschis,programat
15959,40567,1437,1918,,,,privat,programat
15960,40568,2289,774,,,,deschis,programat
15961,40572,983,1428,,,,privat,programat
15962,40574,1871,1910,,,,deschis,programat
15963,40576,1808,817,,,,privat,programat
15964,40577,2116,2311,,,,privat,programat
15965,40579,1511,1088,,,,privat,programat
15966,40584,1219,1763,,,,privat,programat
15967,40588,1911,830,,,,privat,programat
15968,40589,1278,2248,,,,privat,programat
15969,40591,1594,2170,,,,privat,programat
15970,40593,449,1091,,,,deschis,programat
15971,40594,2428,2172,,,,deschis,programat
15972,40595,1751,2235,,,,privat,programat
15973,40599,821,,,,,deschis,asteptare
15974,40600,1072,1773,,,,privat,programat
15975,40601,412,1803,,,,privat,programat
15976,40602,301,,,,,deschis,asteptare
15977,40608,2299,2397,,,,privat,programat
15978,40609,2120,1540,,,,deschis,programat
15979,40612,1013,2183,,,,privat,programat
15980,40615,2144,652,,,,privat,programat
15981,40617,1072,1977,,,,privat,programat
15982,40619,1914,519,,,,privat,programat
15983,40620,184,2195,,,,privat,programat
15984,40622,1388,1567,,,,privat,programat
15985,40626,1607,2468,,,,privat,programat
15986,40627,937,334,,,,privat,programat
15987,40628,468,1613,,,,privat,programat
15988,40629,306,995,,,,privat,programat
15989,40633,2307,2430,,,,privat,programat
15990,40634,1353,123,,,,privat,programat
15991,40636,1547,1609,,,,privat,programat
15992,40642,1987,195,,,,privat,programat
15993,40643,1201,230,,,,privat,programat
15994,40644,1646,2281,,,,deschis,programat
15995,40645,1636,239,,,,privat,programat
15996,40647,315,1998,,,,deschis,programat
15997,40649,794,992,,,,privat,programat
15998,40652,1100,154,,,,privat,programat
15999,40654,748,1930,,,,privat,programat
16000,40655,354,70,,,,privat,programat
16001,40656,114,1128,,,,privat,programat
16002,40658,2442,598,,,,privat,programat
16003,40659,1383,565,,,,privat,programat
16004,40661,2388,204,,,,privat,programat
16005,40663,537,384,,,,privat,programat
16006,40665,2447,397,,,,deschis,programat
16007,40666,257,2168,,,,privat,programat
16008,40669,999,,,,,deschis,asteptare
16009,40670,138,1347,,,,privat,programat
16010,40675,153,190,,,,privat,programat
16011,40676,197,13,,,,privat,programat
16012,40677,32,1292,,,,privat,programat
16013,40687,291,217,,,,privat,programat
16014,40694,1011,56,,,,privat,programat
16015,40697,909,1882,,,,deschis,programat
16016,40698,2363,1400,,,,privat,programat
16017,40699,2176,855,,,,privat,programat
16018,40701,1117,731,,,,privat,programat
16019,40705,1633,2384,,,,privat,programat
16020,40707,2392,2040,,,,privat,programat
16021,40709,114,,,,,deschis,asteptare
16022,40710,2347,,,,,deschis,asteptare
16023,40712,1022,1881,,,,privat,programat
16024,40713,1733,694,,,,privat,programat
16025,40714,1635,1269,,,,deschis,programat
16026,40716,2039,2317,,,,privat,programat
16027,40718,1368,648,,,,privat,programat
16028,40719,995,1593,,,,deschis,programat
16029,40720,2369,271,,,,privat,programat
16030,40723,348,,,,,deschis,asteptare
16031,40724,1566,174,,,,privat,programat
16032,40725,17,1367,,,,privat,programat
16033,40726,2457,170,,,,privat,programat
16034,40732,1926,,,,,deschis,asteptare
16035,40734,1611,2411,,,,privat,programat
16036,40736,2139,206,,,,privat,programat
16037,40738,902,1817,,,,privat,programat
16038,40750,1760,1319,,,,deschis,programat
16039,40751,208,94,,,,privat,programat
16040,40752,373,1646,,,,privat,programat
16041,40753,2376,1590,,,,deschis,programat
16042,40754,1424,720,,,,privat,programat
16043,40755,723,2023,,,,deschis,programat
16044,40758,1650,507,,,,privat,programat
16045,40760,1100,1664,,,,privat,programat
16046,40761,150,1938,,,,privat,programat
16047,40762,672,1537,,,,deschis,programat
16048,40764,672,,,,,deschis,asteptare
16049,40765,586,177,,,,privat,programat
16050,40768,2479,1772,,,,privat,programat
16051,40774,1354,550,,,,privat,programat
16052,40775,2311,836,,,,privat,programat
16053,40777,2004,348,,,,privat,programat
16054,40778,1502,1017,,,,privat,programat
16055,40779,264,591,,,,privat,programat
16056,40781,2318,2330,,,,privat,programat
16057,40783,1301,2031,,,,privat,programat
16058,40784,1668,150,,,,deschis,programat
16059,40792,1297,422,,,,privat,programat
16060,40794,872,202,,,,privat,programat
16061,40798,2126,1535,,,,privat,programat
16062,40802,1619,2126,,,,privat,programat
16063,40805,1297,1329,,,,privat,programat
16064,40806,1946,1138,,,,privat,programat
16065,40807,1002,480,,,,privat,programat
16066,40808,1219,450,,,,privat,programat
16067,40810,2121,143,,,,privat,programat
16068,40812,2423,2118,,,,privat,programat
16069,40815,1477,1036,,,,privat,programat
16070,40816,1918,1519,,,,privat,programat
16071,40817,140,1235,,,,privat,programat
16072,40818,780,1231,,,,privat,programat
16073,40821,877,577,,,,privat,programat
16074,40825,1338,2311,,,,privat,programat
16075,40829,2497,1776,,,,privat,programat
16076,40831,2292,1171,,,,privat,programat
16077,40832,790,261,,,,privat,programat
16078,40833,1473,1731,,,,deschis,programat
16079,40834,127,244,,,,privat,programat
16080,40837,2423,2316,,,,privat,programat
16081,40838,1036,2325,,,,privat,programat
16082,40839,2224,,,,,deschis,asteptare
16083,40844,605,434,,,,privat,programat
16084,40845,2092,,,,,deschis,asteptare
16085,40846,815,760,,,,privat,programat
16086,40847,1987,916,,,,deschis,programat
16087,40851,205,1571,,,,privat,programat
16088,40854,2401,394,,,,privat,programat
16089,40855,995,1682,,,,deschis,programat
16090,40856,1046,2095,,,,privat,programat
16091,40861,1155,1011,,,,privat,programat
16092,40862,1183,,,,,deschis,asteptare
16093,40863,187,1233,,,,privat,programat
16094,40864,570,,,,,deschis,asteptare
16095,40869,2414,,,,,deschis,asteptare
16096,40871,636,,,,,deschis,asteptare
16097,40873,1048,563,,,,privat,programat
16098,40878,1129,21,,,,deschis,programat
16099,40879,2317,97,,,,deschis,programat
16100,40885,1566,1561,,,,privat,programat
16101,40886,2357,720,,,,privat,programat
16102,40888,1461,1237,,,,privat,programat
16103,40890,998,2115,,,,privat,programat
16104,40893,2254,1119,,,,deschis,programat
16105,40895,1595,1564,,,,privat,programat
16106,40897,816,2095,,,,privat,programat
16107,40898,1095,,,,,deschis,asteptare
16108,40899,1456,401,,,,privat,programat
16109,40900,1218,1987,,,,privat,programat
16110,40901,675,1007,,,,deschis,programat
16111,40902,2010,415,,,,privat,programat
16112,40908,1169,766,,,,privat,programat
16113,40909,544,496,,,,privat,programat
16114,40911,2411,405,,,,privat,programat
16115,40914,1602,449,,,,privat,programat
16116,40916,16,665,,,,privat,programat
16117,40919,340,1627,,,,privat,programat
16118,40920,13,467,,,,deschis,programat
16119,40921,1423,2107,,,,privat,programat
16120,40923,1153,1154,,,,privat,programat
16121,40924,1965,765,,,,privat,programat
16122,40925,2207,776,,,,privat,programat
16123,40926,760,1852,,,,privat,programat
16124,40928,2003,2357,,,,deschis,programat
16125,40930,808,1775,,,,deschis,programat
16126,40932,1735,1495,,,,privat,programat
16127,40933,1598,958,,,,privat,programat
16128,40934,49,2106,,,,privat,programat
16129,40935,1304,,,,,deschis,asteptare
16130,40936,1185,1543,,,,privat,programat
16131,40938,319,2010,,,,privat,programat
16132,40939,1548,640,,,,privat,programat
16133,40941,1853,2063,,,,deschis,programat
16134,40943,2031,1523,,,,privat,programat
16135,40949,1498,1021,,,,privat,programat
16136,40950,213,2150,,,,privat,programat
16137,40953,1692,1449,,,,deschis,programat
16138,40956,1411,1358,,,,deschis,programat
16139,40958,1046,46,,,,privat,programat
16140,40959,1953,760,,,,deschis,programat
16141,40960,609,374,,,,privat,programat
16142,40962,2470,631,,,,privat,programat
16143,40963,1921,572,,,,privat,programat
16144,40966,2010,1263,,,,privat,programat
16145,40968,1636,2018,,,,privat,programat
16146,40970,131,1948,,,,privat,programat
16147,40972,1351,2099,,,,privat,programat
16148,40974,2385,849,,,,privat,programat
16149,40976,191,160,,,,privat,programat
16150,40978,863,2278,,,,privat,programat
16151,40979,1571,1188,,,,privat,programat
16152,40985,2147,1953,,,,deschis,programat
16153,40990,572,605,,,,privat,programat
16154,40995,610,802,,,,deschis,programat
16155,41004,2067,1828,,,,deschis,programat
16156,41008,746,1563,,,,privat,programat
16157,41010,793,294,,,,privat,programat
16158,41012,76,1914,,,,deschis,programat
16159,41018,450,648,,,,deschis,programat
16160,41020,1126,1502,,,,deschis,programat
16161,41024,1102,,,,,deschis,asteptare
16162,41026,907,583,,,,deschis,programat
16163,41028,2267,,,,,deschis,asteptare
16164,41030,2092,838,,,,privat,programat
16165,41032,210,1992,,,,privat,programat
16166,41033,593,411,,,,privat,programat
16167,41034,1041,1656,,,,deschis,programat
16168,41036,119,722,,,,privat,programat
16169,41041,903,343,,,,deschis,programat
16170,41042,626,512,,,,privat,programat
16171,41043,2046,1600,,,,deschis,programat
16172,41044,537,1712,,,,privat,programat
16173,41045,330,999,,,,privat,programat
16174,41046,2332,674,,,,privat,programat
16175,41048,2133,1615,,,,privat,programat
16176,41049,313,351,,,,privat,programat
16177,41050,2124,1914,,,,deschis,programat
16178,41053,775,1228,,,,privat,programat
16179,41059,1061,935,,,,privat,programat
16180,41062,1365,538,,,,privat,programat
16181,41063,570,930,,,,privat,programat
16182,41065,1462,75,,,,privat,programat
16183,41066,675,,,,,deschis,asteptare
16184,41067,752,1482,,,,privat,programat
16185,41068,238,1990,,,,privat,programat
16186,41069,712,2217,,,,deschis,programat
16187,41070,106,1535,,,,privat,programat
16188,41072,2471,711,,,,privat,programat
16189,41079,2433,1369,,,,privat,programat
16190,41080,999,1303,,,,privat,programat
16191,41085,1158,657,,,,privat,programat
16192,41088,1914,525,,,,privat,programat
16193,41091,2315,1986,,,,privat,programat
16194,41092,1129,,,,,deschis,asteptare
16195,41097,2243,1957,,,,privat,programat
16196,41102,2287,1692,,,,privat,programat
16197,41104,995,1785,,,,privat,programat
16198,41106,719,1619,,,,deschis,programat
16199,41111,2379,1502,,,,privat,programat
16200,41115,2435,262,,,,deschis,programat
16201,41116,1444,1828,,,,privat,programat
16202,41117,1088,,,,,deschis,asteptare
16203,41120,1132,729,,,,privat,programat
16204,41124,1617,522,,,,privat,programat
16205,41130,652,1408,,,,privat,programat
16206,41132,1354,705,,,,deschis,programat
16207,41134,2093,106,,,,privat,programat
16208,41136,49,1589,,,,privat,programat
16209,41137,2369,1458,,,,privat,programat
16210,41141,743,1811,,,,deschis,programat
16211,41142,458,894,,,,privat,programat
16212,41144,1179,145,,,,privat,programat
16213,41147,465,,,,,deschis,asteptare
16214,41151,1229,1694,,,,deschis,programat
16215,41155,1091,1511,,,,privat,programat
16216,41156,2094,1121,,,,privat,programat
16217,41163,1,1549,,,,privat,programat
16218,41164,2465,2463,,,,privat,programat
16219,41165,1059,144,,,,privat,programat
16220,41166,261,2147,,,,privat,programat
16221,41167,1775,1034,,,,privat,programat
16222,41169,2462,737,,,,deschis,programat
16223,41171,829,1102,,,,privat,programat
16224,41174,2354,1344,,,,privat,programat
16225,41176,1429,,,,,deschis,asteptare
16226,41177,2473,908,,,,privat,programat
16227,41179,175,1611,,,,deschis,programat
16228,41180,331,1448,,,,privat,programat
16229,41181,87,419,,,,privat,programat
16230,41182,419,1480,,,,privat,programat
16231,41184,988,313,,,,privat,programat
16232,41186,1282,1465,,,,privat,programat
16233,41189,1000,1501,,,,privat,programat
16234,41191,31,1145,,,,privat,programat
16235,41198,2423,1503,,,,deschis,programat
16236,41199,1228,1642,,,,privat,programat
16237,41205,901,315,,,,privat,programat
16238,41212,1415,1843,,,,deschis,programat
16239,41215,2376,1551,,,,privat,programat
16240,41216,195,1043,,,,deschis,programat
16241,41219,263,2238,,,,privat,programat
16242,41221,1029,230,,,,privat,programat
16243,41222,1230,169,,,,privat,programat
16244,41225,262,999,,,,deschis,programat
16245,41226,770,1291,,,,privat,programat
16246,41229,26,1211,,,,privat,programat
16247,41231,1985,1628,,,,privat,programat
16248,41235,774,1985,,,,privat,programat
16249,41236,2058,2391,,,,privat,programat
16250,41243,72,2124,,,,deschis,programat
16251,41245,2421,749,,,,deschis,programat
16252,41246,1878,1054,,,,privat,programat
16253,41250,760,414,,,,privat,programat
16254,41251,482,,,,,deschis,asteptare
16255,41253,412,276,,,,privat,programat
16256,41254,1595,619,,,,deschis,programat
16257,41255,2397,408,,,,privat,programat
16258,41257,1859,1002,,,,privat,programat
16259,41258,971,1723,,,,privat,programat
16260,41259,1528,885,,,,privat,programat
16261,41260,1399,2311,,,,deschis,programat
16262,41262,2462,671,,,,deschis,programat
16263,41264,1237,360,,,,privat,programat
16264,41265,291,488,,,,privat,programat
16265,41267,2098,1170,,,,privat,programat
16266,41268,1482,392,,,,privat,programat
16267,41271,752,469,,,,deschis,programat
16268,41273,1926,510,,,,privat,programat
16269,41278,639,2384,,,,deschis,programat
16270,41279,2291,421,,,,deschis,programat
16271,41282,1479,,,,,deschis,asteptare
16272,41285,16,2143,,,,privat,programat
16273,41286,337,1342,,,,privat,programat
16274,41288,1105,2285,,,,privat,programat
16275,41289,1713,1030,,,,privat,programat
16276,41292,1803,1641,,,,privat,programat
16277,41293,2299,,,,,deschis,asteptare
16278,41295,1374,1368,,,,privat,programat
16279,41297,529,1776,,,,privat,programat
16280,41298,1947,751,,,,deschis,programat
16281,41299,1074,1836,,,,privat,programat
16282,41303,1,2470,,,,privat,programat
16283,41304,901,885,,,,deschis,programat
16284,41305,131,916,,,,deschis,programat
16285,41314,37,,,,,deschis,asteptare
16286,41316,1435,1189,,,,deschis,programat
16287,41320,1109,,,,,deschis,asteptare
16288,41322,87,117,,,,deschis,programat
16289,41325,388,1769,,,,privat,programat
16290,41328,2043,714,,,,deschis,programat
16291,41335,1305,375,,,,privat,programat
16292,41337,1676,1398,,,,privat,programat
16293,41338,2401,668,,,,privat,programat
16294,41339,179,2360,,,,privat,programat
16295,41340,414,1663,,,,privat,programat
16296,41341,536,2198,,,,deschis,programat
16297,41343,1292,144,,,,privat,programat
16298,41347,2008,,,,,deschis,asteptare
16299,41348,18,169,,,,privat,programat
16300,41349,2335,651,,,,privat,programat
16301,41350,2369,1263,,,,deschis,programat
16302,41354,1424,,,,,deschis,asteptare
16303,41356,2327,,,,,deschis,asteptare
16304,41358,885,959,,,,deschis,programat
16305,41361,987,130,,,,privat,programat
16306,41364,1815,998,,,,privat,programat
16307,41365,1628,2058,,,,privat,programat
16308,41366,1926,2286,,,,privat,programat
16309,41376,1285,486,,,,privat,programat
16310,41377,43,2218,,,,deschis,programat
16311,41382,579,85,,,,privat,programat
16312,41383,979,1814,,,,privat,programat
16313,41387,2056,775,,,,privat,programat
16314,41392,2427,1826,,,,privat,programat
16315,41393,485,,,,,deschis,asteptare
16316,41398,1731,2116,,,,privat,programat
16317,41399,1775,360,,,,deschis,programat
16318,41407,617,1609,,,,privat,programat
16319,41408,2286,2237,,,,privat,programat
16320,41413,1280,844,,,,privat,programat
16321,41417,749,289,,,,privat,programat
16322,41419,1525,1182,,,,deschis,programat
16323,41421,1652,1431,,,,privat,programat
16324,41422,1372,2360,,,,privat,programat
16325,41424,2482,,,,,deschis,asteptare
16326,41425,2093,408,,,,privat,programat
16327,41426,2056,1874,,,,deschis,programat
16328,41428,572,664,,,,privat,programat
16329,41429,396,555,,,,privat,programat
16330,41433,1305,1904,,,,privat,programat
16331,41434,688,,,,,deschis,asteptare
16332,41438,2119,2273,,,,deschis,programat
16333,41442,118,1156,,,,privat,programat
16334,41443,2410,1764,,,,privat,programat
16335,41444,1530,1449,,,,deschis,programat
16336,41457,1457,1352,,,,privat,programat
16337,41459,231,209,,,,deschis,programat
16338,41463,1502,1810,,,,privat,programat
16339,41465,568,130,,,,privat,programat
16340,41466,723,2297,,,,privat,programat
16341,41469,434,2142,,,,deschis,programat
16342,41471,371,645,,,,privat,programat
16343,41472,1662,855,,,,privat,programat
16344,41474,1746,1680,,,,deschis,programat
16345,41476,1995,1517,,,,privat,programat
16346,41479,1049,167,,,,privat,programat
16347,41482,56,671,,,,deschis,programat
16348,41483,1191,1876,,,,privat,programat
16349,41484,2144,1754,,,,privat,programat
16350,41485,2195,,,,,deschis,asteptare
16351,41492,428,1283,,,,privat,programat
16352,41493,271,,,,,deschis,asteptare
16353,41502,882,,,,,deschis,asteptare
16354,41507,2483,637,,,,deschis,programat
16355,41510,1109,1053,,,,deschis,programat
16356,41513,595,358,,,,privat,programat
16357,41515,2220,1979,,,,privat,programat
16358,41516,795,2051,,,,privat,programat
16359,41518,537,1278,,,,privat,programat
16360,41519,229,1232,,,,privat,programat
16361,41520,664,816,,,,privat,programat
16362,41521,2292,500,,,,privat,programat
16363,41522,132,1093,,,,privat,programat
16364,41523,675,239,,,,privat,programat
16365,41526,1737,1894,,,,privat,programat
16366,41528,483,1400,,,,privat,programat
16367,41529,161,2446,,,,deschis,programat
16368,41535,1690,162,,,,privat,programat
16369,41537,1069,247,,,,privat,programat
16370,41543,1950,1051,,,,deschis,programat
16371,41546,1594,,,,,deschis,asteptare
16372,41547,2343,2153,,,,privat,programat
16373,41551,1899,1764,,,,deschis,programat
16374,41553,450,2497,,,,privat,programat
16375,41555,1593,,,,,deschis,asteptare
16376,41558,276,,,,,deschis,asteptare
16377,41561,1368,2427,,,,privat,programat
16378,41563,2471,1049,,,,privat,programat
16379,41565,1622,1610,,,,privat,programat
16380,41568,1528,1458,,,,privat,programat
16381,41569,651,415,,,,privat,programat
16382,41570,2010,1561,,,,deschis,programat
16383,41573,750,2253,,,,privat,programat
16384,41574,1459,1191,,,,privat,programat
16385,41576,2270,473,,,,privat,programat
16386,41583,1967,1280,,,,deschis,programat
16387,41587,367,1297,,,,privat,programat
16388,41589,2284,2489,,,,privat,programat
16389,41591,2359,1960,,,,deschis,programat
16390,41593,1584,1138,,,,deschis,programat
16391,41595,1844,,,,,deschis,asteptare
16392,41600,1777,301,,,,privat,programat
16393,41603,1263,260,,,,privat,programat
16394,41604,1102,1485,,,,privat,programat
16395,41605,257,1920,,,,privat,programat
16396,41609,723,130,,,,privat,programat
16397,41616,1748,762,,,,privat,programat
16398,41620,1549,550,,,,privat,programat
16399,41621,443,2316,,,,privat,programat
16400,41622,1844,1456,,,,deschis,programat
16401,41626,1022,1762,,,,privat,programat
16402,41627,1946,,,,,deschis,asteptare
16403,41635,2329,47,,,,privat,programat
16404,41636,311,2065,,,,privat,programat
16405,41637,560,929,,,,deschis,programat
16406,41639,894,2329,,,,privat,programat
16407,41643,1799,981,,,,privat,programat
16408,41648,723,2318,,,,privat,programat
16409,41652,2053,1413,,,,deschis,programat
16410,41653,2483,,,,,deschis,asteptare
16411,41655,1708,2064,,,,privat,programat
16412,41656,2362,1938,,,,deschis,programat
16413,41657,734,,,,,deschis,asteptare
16414,41658,854,1323,,,,privat,programat
16415,41660,1250,637,,,,privat,programat
16416,41662,2237,317,,,,privat,programat
16417,41669,795,2247,,,,deschis,programat
16418,41671,2086,435,,,,privat,programat
16419,41680,1408,2090,,,,privat,programat
16420,41681,1506,1651,,,,privat,programat
16421,41682,2233,1589,,,,privat,programat
16422,41693,541,879,,,,privat,programat
16423,41694,79,568,,,,privat,programat
16424,41701,2232,1235,,,,privat,programat
16425,41707,11,1329,,,,deschis,programat
16426,41710,1959,1612,,,,privat,programat
16427,41711,2048,,,,,deschis,asteptare
16428,41712,2381,2443,,,,deschis,programat
16429,41713,2086,2484,,,,deschis,programat
16430,41714,883,,,,,deschis,asteptare
16431,41716,1687,614,,,,privat,programat
16432,41719,2198,1763,,,,privat,programat
16433,41720,633,652,,,,deschis,programat
16434,41722,1776,2273,,,,privat,programat
16435,41725,2087,1739,,,,privat,programat
16436,41731,2233,1929,,,,privat,programat
16437,41734,373,1238,,,,privat,programat
16438,41735,264,350,,,,privat,programat
16439,41736,2233,621,,,,deschis,programat
16440,41737,591,1681,,,,privat,programat
16441,41738,930,1603,,,,deschis,programat
16442,41740,1675,,,,,deschis,asteptare
16443,41744,1845,1569,,,,privat,programat
16444,41747,1364,2270,,,,privat,programat
16445,41751,1741,1479,,,,privat,programat
16446,41754,1342,,,,,deschis,asteptare
16447,41756,2171,525,,,,privat,programat
16448,41757,852,2266,,,,deschis,programat
16449,41759,1827,1118,,,,privat,programat
16450,41760,2484,1357,,,,deschis,programat
16451,41763,529,1337,,,,privat,programat
16452,41764,2477,136,,,,privat,programat
16453,41766,609,1447,,,,privat,programat
16454,41770,471,2479,,,,privat,programat
16455,41771,91,,,,,deschis,asteptare
16456,41774,1950,458,,,,privat,programat
16457,41775,1497,1155,,,,privat,programat
16458,41776,2224,1424,,,,privat,programat
16459,41777,1263,,,,,deschis,asteptare
16460,41781,687,,,,,deschis,asteptare
16461,41784,1849,10,,,,privat,programat
16462,41785,2330,262,,,,privat,programat
16463,41786,744,2177,,,,deschis,programat
16464,41787,1664,376,,,,privat,programat
16465,41788,200,504,,,,privat,programat
16466,41789,1693,1448,,,,privat,programat
16467,41790,2074,2183,,,,privat,programat
16468,41791,585,771,,,,privat,programat
16469,41792,379,1805,,,,privat,programat
16470,41793,2235,625,,,,privat,programat
16471,41797,435,2440,,,,privat,programat
16472,41798,1856,2086,,,,deschis,programat
16473,41799,1808,2142,,,,privat,programat
16474,41801,46,995,,,,privat,programat
16475,41802,817,,,,,deschis,asteptare
16476,41803,529,1153,,,,privat,programat
16477,41805,1763,,,,,deschis,asteptare
16478,41807,1047,1514,,,,deschis,programat
16479,41810,144,,,,,deschis,asteptare
16480,41812,1195,1108,,,,privat,programat
16481,41814,1932,,,,,deschis,asteptare
16482,41817,1528,,,,,deschis,asteptare
16483,41818,1266,2011,,,,privat,programat
16484,41819,2385,578,,,,privat,programat
16485,41826,2390,2472,,,,deschis,programat
16486,41829,1396,,,,,deschis,asteptare
16487,41834,1514,719,,,,privat,programat
16488,41841,883,,,,,deschis,asteptare
16489,41843,1358,2105,,,,privat,programat
16490,41844,905,485,,,,privat,programat
16491,41845,414,1028,,,,privat,programat
16492,41852,2400,459,,,,privat,programat
16493,41854,2345,1,,,,deschis,programat
16494,41861,702,2088,,,,privat,programat
16495,41864,753,1526,,,,privat,programat
16496,41865,950,306,,,,privat,programat
16497,41867,1232,450,,,,privat,programat
16498,41868,2465,,,,,deschis,asteptare
16499,41870,271,,,,,deschis,asteptare
16500,41876,1088,2237,,,,privat,programat
16501,41883,2151,,,,,deschis,asteptare
16502,41885,1071,637,,,,privat,programat
16503,41887,1041,268,,,,privat,programat
16504,41889,995,2105,,,,deschis,programat
16505,41890,1789,434,,,,privat,programat
16506,41891,1946,1635,,,,privat,programat
16507,41892,18,2243,,,,privat,programat
16508,41898,1538,203,,,,privat,programat
16509,41901,1926,1547,,,,privat,programat
16510,41902,1611,986,,,,privat,programat
16511,41906,2285,1426,,,,privat,programat
16512,41907,1182,543,,,,deschis,programat
16513,41909,942,788,,,,privat,programat
16514,41917,1965,2180,,,,privat,programat
16515,41921,97,1592,,,,deschis,programat
16516,41925,393,420,,,,deschis,programat
16517,41927,2004,415,,,,privat,programat
16518,41929,2169,755,,,,privat,programat
16519,41932,132,1222,,,,deschis,programat
16520,41933,1415,1932,,,,privat,programat
16521,41934,2169,1958,,,,privat,programat
16522,41936,2082,606,,,,privat,programat
16523,41940,213,822,,,,privat,programat
16524,41941,2438,1742,,,,privat,programat
16525,41950,420,1370,,,,privat,programat
16526,41954,1313,928,,,,privat,programat
16527,41955,328,843,,,,privat,programat
16528,41959,1541,,,,,deschis,asteptare
16529,41960,2042,1866,,,,deschis,programat
16530,41961,717,2302,,,,privat,programat
16531,41962,1624,703,,,,deschis,programat
16532,41963,1352,481,,,,privat,programat
16533,41971,587,2070,,,,privat,programat
16534,41974,353,606,,,,privat,programat
16535,41980,141,1884,,,,privat,programat
16536,41981,1323,1969,,,,privat,programat
16537,41982,1633,1693,,,,privat,programat
16538,41986,1707,739,,,,privat,programat
16539,41988,1371,2021,,,,deschis,programat
16540,41990,2479,1018,,,,deschis,programat
16541,41991,633,664,,,,privat,programat
16542,41993,1153,2219,,,,privat,programat
16543,41996,846,947,,,,deschis,programat
16544,42000,1903,1488,,,,privat,programat
16545,42001,2120,2017,,,,deschis,programat
16546,42008,1636,2138,,,,privat,programat
16547,42010,689,1435,,,,privat,programat
16548,42017,2091,1628,,,,privat,programat
16549,42022,356,1181,,,,deschis,programat
16550,42025,1173,1489,,,,deschis,programat
16551,42026,2207,,,,,deschis,asteptare
16552,42029,1619,,,,,deschis,asteptare
16553,42030,2198,,,,,deschis,asteptare
16554,42035,837,1793,,,,privat,programat
16555,42036,319,1932,,,,privat,programat
